ServiceNo,Direction,BusStopCode,Latitude,Longitude,all_taps
5,1,10379,1.28373603376667,103.82489520929732,194232
5,1,13119,1.293615,103.832759,38567
5,1,13139,1.2950426189642,103.83205533028764,176252
5,1,13159,1.29796011528522,103.83053183555204,66804
5,1,13199,1.302127,103.829875,121253
5,1,40129,1.31453779264106,103.84082845008946,116088
5,1,40179,1.31133173990881,103.83686949960516,64720
5,1,40189,1.312274,103.8381,338177
5,1,50037,1.32109968376279,103.84224304873378,111130
5,1,50049,1.32354108650178,103.84189326889334,75915
5,1,50059,1.325264,103.842208,239552
5,1,50069,1.31702163080967,103.84164776289316,133842
5,1,52079,1.32931477158443,103.84382885735748,542970
5,1,71091,1.33073374785934,103.90373154551284,491151
5,1,72019,1.32884628389091,103.90546507501656,375275
5,1,72031,1.33521859078695,103.9099203114682,176642
5,1,72041,1.33470286981513,103.90743417265202,162180
5,1,72051,1.33343973211343,103.90412516288116,120153
5,1,75059,1.34471168546511,103.9402168928283,493873
5,1,75069,1.34066333296943,103.9366999999988,46197
5,1,75349,1.33811824869625,103.9339578151498,243449
5,1,77009,1.373564,103.950478,3228698
5,1,78109,1.375403,103.954556,318274
5,1,78119,1.37568,103.957966,167536
5,1,78129,1.375132,103.962121,33985
5,1,78139,1.37321804486777,103.9639885558376,43262
5,1,78149,1.36970105283111,103.96411887211588,57625
5,1,84469,1.3375152915469,103.9197283469228,109577
5,1,84479,1.33742106440195,103.92253160478629,265785
5,1,84481,1.33753167256033,103.91532871743397,241501
5,1,84609,1.33791138898959,103.93130805598769,43816
5,1,84619,1.33896501379939,103.9274669427584,51745
5,1,84629,1.33815749250804,103.92537872720727,107530
5,1,84639,1.33857139776249,103.92937717202952,91917
5,1,84701,1.33601304352046,103.91214210205736,166712
5,1,96049,1.3408744614671,103.96143293297968,203346
5,1,96059,1.34351280089212,103.96217940266344,40119
5,1,96069,1.34665000850794,103.96311235602504,107208
5,1,96161,1.34211893867102,103.95354015150028,389513
5,1,96191,1.34285666698806,103.95774638900882,31127
5,1,96201,1.34068848247811,103.95925914106326,44017
5,1,96251,1.34026697859529,103.95138028105872,101743
5,1,96261,1.34404967237603,103.95585935578698,45066
5,1,96281,1.339714,103.94825,272605
5,1,97019,1.3529227886583,103.96544071070836,119725
5,1,97059,1.36075141209876,103.97097232582752,65486
5,1,97111,1.36331111102284,103.97038833297182,12849
5,1,97121,1.36480128195808,103.96765175009288,5964
5,1,98109,1.366943,103.965843,87849
5,1,98291,1.356979,103.9651894,115515
5,1,98319,1.3592369444173,103.96845690524152,98140
5,2,6071,1.28685859481289,103.83360028266564,119158
5,2,6081,1.28837086415387,103.83349881780524,55333
5,2,6131,1.29152472200833,103.83222750001508,60001
5,2,9212,1.30702238421536,103.83265522662566,348650
5,2,10009,1.28210155945393,103.81722480263164,1085044
5,2,10089,1.28292332245689,103.82165660905856,278650
5,2,10149,1.28606797463712,103.83283384311112,339512
5,2,10169,1.28599961406266,103.82748123930962,1494630
5,2,10371,1.28365072319387,103.824502653383,217931
5,2,13121,1.29409221679274,103.8308377640795,219309
5,2,13141,1.29763682834545,103.82997986347917,85749
5,2,13191,1.302461,103.8297819,150206
5,2,40121,1.31458164930261,103.84053190286843,125567
5,2,40171,1.3109517198906,103.83582101192816,37612
5,2,40181,1.312641,103.838298,314674
5,2,50031,1.321378056,103.8417481,368430
5,2,50041,1.32362333324914,103.84161545670324,68129
5,2,50051,1.325878056,103.8418119,118058
5,2,50061,1.31743500021924,103.84143789916804,88488
5,2,51011,1.327841667,103.8406111,129709
5,2,52071,1.32991416932901,103.8438184322432,628781
5,2,71099,1.33022638900189,103.9038336109893,436884
5,2,72011,1.32816499999482,103.90548361097667,377649
5,2,72039,1.33546648279458,103.90985114690736,257901
5,2,72049,1.33490332816583,103.90747460787432,97723
5,2,72059,1.33375833299433,103.90428000002385,154254
5,2,75051,1.34503394154132,103.9400815317342,728813
5,2,75061,1.34071391760745,103.9364683628148,39273
5,2,75341,1.33832204097015,103.933861255669,231087
5,2,77009,1.373564,103.950478,3228698
5,2,78101,1.375053,103.954039,301772
5,2,78111,1.37545781179514,103.95798631897796,214943
5,2,78121,1.37485968829133,103.96200053620824,60582
5,2,78131,1.37308472383764,103.9637271722912,53106
5,2,78141,1.370066,103.963665,77762
5,2,84461,1.33807138901241,103.91939027798064,68742
5,2,84471,1.3373330466218,103.92199745160045,300042
5,2,84489,1.33804722197723,103.91618833296936,231010
5,2,84601,1.33820137485609,103.93116966665325,37332
5,2,84611,1.33922469822607,103.92795482353952,51330
5,2,84621,1.33831497804809,103.9249204585602,100218
5,2,84631,1.33879275233871,103.92948245969215,54121
5,2,84709,1.33644333039135,103.91242511468803,85037
5,2,96041,1.34155179676505,103.96123674713527,196196
5,2,96051,1.34372664222741,103.96192069089284,38507
5,2,96061,1.34695398893694,103.96294329979928,106484
5,2,96169,1.34226222202581,103.95346611100372,544258
5,2,96199,1.34304235304377,103.9579441304978,28485
5,2,96209,1.340611,103.959694,44022
5,2,96259,1.34043019344412,103.95124680626644,129588
5,2,96269,1.34431781695634,103.9558875560972,41207
5,2,96289,1.34005496226354,103.94838106593956,395677
5,2,97011,1.35332331548207,103.96595966764755,134166
5,2,97051,1.36044412865764,103.9703768491515,47738
5,2,97119,1.36337227349683,103.96996378901376,13357
5,2,97129,1.36461847541947,103.96762195035996,7326
5,2,98101,1.36705781222851,103.96535083584568,213945
5,2,98299,1.355878,103.9655714,115132
5,2,98311,1.35930611110109,103.96849111110151,93639
50,1,53009,1.35045541249544,103.84988083722293,1716947
50,1,53221,1.34816840593896,103.8484543562104,145468
50,1,53239,1.351,103.847641,522910
50,1,53249,1.35538305217047,103.84911895270494,142315
50,1,54311,1.36143610819625,103.85257506359628,282305
50,1,54321,1.3639846735447,103.85237785571756,183554
50,1,54331,1.36719473720813,103.85056845375878,90172
50,1,54341,1.37462142095238,103.84782467173312,49938
50,1,54351,1.37647777885877,103.85003474200924,161733
50,1,54391,1.37161972202016,103.8482886110145,281947
50,1,54471,1.37613470846106,103.853296559924,53708
50,1,54481,1.37599497932237,103.855765341723,419728
50,1,54491,1.37717165299187,103.86010323265268,14379
50,1,54501,1.37787138898682,103.8626630559814,59287
50,1,54539,1.35857111103202,103.85104805599867,36521
50,1,54651,1.37854275740549,103.86551861831312,99330
50,1,64121,1.37974139718092,103.87650111729936,79856
50,1,65009,1.40370629859822,103.90224337575332,3451601
50,1,65181,1.39681388886675,103.91754694442,21903
50,1,65231,1.3942824799683,103.91576531457449,127051
50,1,65301,1.404378889,103.9096331,31479
50,1,65311,1.40201500002599,103.91285694443438,86145
50,1,65321,1.39942700000453,103.91659300002,45624
50,1,65351,1.40589404110743,103.90472620505594,54181
50,1,65521,1.39031766666667,103.912942666667,95649
50,1,65801,1.3904399999914,103.88569800003212,45081
50,1,66451,1.37872496881803,103.86854361874474,68123
50,1,66461,1.37889000002038,103.87128027800178,83354
50,1,66471,1.37895833299995,103.8743605559661,62778
50,1,67049,1.38773464426252,103.869986495669,171386
50,1,67059,1.38705245959807,103.87298447808227,159276
50,1,67069,1.385515,103.875233,11375
50,1,67079,1.38256500000442,103.87673500001088,83324
50,1,67081,1.38990180700693,103.86883700264016,20966
50,1,67101,1.39143144034973,103.89956953538392,91622
50,1,67111,1.39105369405739,103.90237246307768,85480
50,1,67121,1.38949805550873,103.90518999989366,68009
50,1,67321,1.39056792623455,103.88425489183726,60190
50,1,67379,1.3927256179225,103.88700896307408,301948
50,1,67381,1.39459040201234,103.88844266691056,137871
50,1,67391,1.39425676218487,103.89144488028346,169370
50,1,67401,1.39290842289238,103.89531738456282,742833
50,1,67471,1.39218567915754,103.88018144124132,92393
50,1,67481,1.39149794105559,103.87764586518084,213174
50,1,67491,1.39087538517899,103.87466488789592,138998
50,1,67521,1.38710967446608,103.90839913039454,173927
50,1,67531,1.38786807176296,103.90676693747147,57747
50,1,68011,1.3913169267408,103.8701030697383,235354
50,2,53009,1.35045541249544,103.84988083722293,1716947
50,2,53229,1.34822303496432,103.84927239325486,112121
50,2,53231,1.35089997844732,103.84797987894204,1605877
50,2,53241,1.35615639153054,103.84995659632312,122330
50,2,54319,1.36205969144532,103.85305482306448,269195
50,2,54329,1.36449772525141,103.85247983714416,247812
50,2,54339,1.3678447007404,103.85057966582929,180185
50,2,54349,1.37477333299627,103.84810527802902,67485
50,2,54359,1.37615334768079,103.8499921086812,228862
50,2,54399,1.37137302300723,103.848661116474,406943
50,2,54479,1.37579335077466,103.853200441537,105043
50,2,54489,1.375675,103.855423,425522
50,2,54499,1.37700806651463,103.86055355422364,21447
50,2,54509,1.37758835823729,103.86257049780347,67098
50,2,54531,1.35839974282084,103.85132688003488,48738
50,2,54659,1.37834008020794,103.86686274044776,208437
50,2,64129,1.37995970749936,103.87686804999332,124389
50,2,65009,1.40370629859822,103.90224337575332,3451601
50,2,65189,1.397182,103.918161,32233
50,2,65239,1.39410461413829,103.91603484855352,98325
50,2,65309,1.40494388890828,103.90913500001736,25347
50,2,65319,1.40257805553795,103.91244500001986,88834
50,2,65329,1.39988799999567,103.91612399998851,49683
50,2,65359,1.40552300002668,103.90435300000112,36056
50,2,65529,1.39161433333333,103.914103333333,86834
50,2,65809,1.39121000003879,103.88630888889304,63409
50,2,66459,1.37848946701219,103.87075091953804,101430
50,2,66479,1.37863834733323,103.87430288480031,91893
50,2,67041,1.38802587904105,103.87037184486724,194433
50,2,67051,1.3873944756683,103.87302341120068,187413
50,2,67061,1.38580333301583,103.8753413890144,9719
50,2,67071,1.38224166699882,103.87700083300696,84161
50,2,67089,1.39029406445756,103.8691601952964,32784
50,2,67109,1.39102885574104,103.89998669813552,145872
50,2,67119,1.39050824371994,103.90323582065614,128000
50,2,67129,1.38936844113699,103.90498892005203,98884
50,2,67329,1.39001974230515,103.8846016818356,45403
50,2,67371,1.39259972198676,103.88713972197542,227044
50,2,67389,1.39424377787036,103.88869095686496,165528
50,2,67399,1.39385005995777,103.89167010585574,151758
50,2,67409,1.3923391568303,103.89606816606354,1186469
50,2,67479,1.39198203746983,103.88019668070044,131642
50,2,67489,1.39100245036434,103.87708498686096,185484
50,2,67499,1.39068028707514,103.87467870992984,131433
50,2,67529,1.38731666838873,103.9092635072425,206174
50,2,67539,1.38772020397705,103.90661294770752,53731
50,2,68019,1.39106694073297,103.87060612962613,197960
506,1,28009,1.33235,103.740664,1342739
506,1,28071,1.33765035288669,103.73904242961277,67925
506,1,28081,1.33950830792818,103.73664764665054,83587
506,1,28281,1.3420603281321,103.73537548132208,152761
506,1,28291,1.34446090409168,103.73638303040048,273096
506,1,28441,1.33576638902918,103.73884916698128,187251
506,1,42319,1.33915373900693,103.7604384126988,226659
506,1,43179,1.3489707828044,103.75430345301592,221152
506,1,43189,1.346993,103.756815,507824
506,1,43349,1.34989138902216,103.74073750002216,226447
506,1,43409,1.35235542005389,103.74623591627208,190596
506,1,43411,1.35176519952681,103.75019891787088,460064
506,1,43459,1.34808666498981,103.73807456781998,43971
506,1,43539,1.35142277800259,103.7433686110311,202729
506,1,43619,1.34406411828167,103.75861329619693,179730
506,1,43629,1.34240810773422,103.75915813592935,48780
506,1,52071,1.32991416932901,103.8438184322432,628781
506,1,52081,1.33081389290944,103.8608407974236,322254
506,1,52329,1.33146817532374,103.85268688199498,146022
506,1,52509,1.33115712303762,103.85017633434693,336561
506,1,60081,1.32931226062177,103.8662910461625,258421
506,1,60201,1.32933888886,103.8683861111429,38347
506,1,60261,1.33132471594343,103.8689179493056,631954
506,1,61011,1.3333927981396,103.86946402615806,65830
506,1,61021,1.33627668492978,103.87018878876424,81969
506,1,61031,1.33836472248768,103.8704496726279,547640
506,1,61041,1.34142999996834,103.87049194397346,30895
506,1,62111,1.34509852230089,103.87077171254076,64649
506,1,62121,1.34682778451192,103.87156809881778,52521
506,1,66009,1.35046610176969,103.87168992264615,1450477
506,2,28009,1.33235,103.740664,1342739
506,2,28079,1.33839906637569,103.7386009027093,99907
506,2,28089,1.34016358625469,103.73634638831608,60590
506,2,28289,1.34238972202327,103.73598888901056,214487
506,2,28299,1.34438323067917,103.73667027224192,371779
506,2,28449,1.33618166701348,103.73944500002972,130727
506,2,42311,1.33865749997067,103.76028055601957,252463
506,2,43171,1.34859644473183,103.75460496382075,221550
506,2,43181,1.34648944401178,103.75681722199708,396317
506,2,43341,1.34972199038423,103.74139303669511,218114
506,2,43401,1.35226498779767,103.74681637316732,196078
506,2,43419,1.35155523613685,103.74998784769572,604594
506,2,43453,1.3479,103.7385,41604
506,2,43531,1.35154868659228,103.7437763360561,182800
506,2,43611,1.3440783607984,103.75829172450744,128510
506,2,43621,1.34169275195642,103.75908187494268,48424
506,2,52079,1.32931477158443,103.84382885735748,542970
506,2,52089,1.32991690265608,103.86027368842302,292783
506,2,52321,1.3312589884768,103.8527071071997,205871
506,2,52501,1.33090220918791,103.85011762889827,182773
506,2,60089,1.32865054961465,103.86615967295366,367191
506,2,60209,1.32986133945973,103.86896099565628,49847
506,2,60269,1.33099030126892,103.86922890950602,623128
506,2,61019,1.33320166700854,103.86976166703384,93562
506,2,61029,1.336175,103.870563,93288
506,2,61039,1.33845332842129,103.87084881783568,533450
506,2,61049,1.34196277802503,103.8709686110327,89292
506,2,62119,1.34483265931476,103.8710922003054,66468
506,2,62129,1.34698958928417,103.872054885247,87323
506,2,66009,1.35046610176969,103.87168992264615,1450477
51,1,1029,1.2966729849642,103.85441422464268,177390
51,1,1039,1.29820784139683,103.85549139837408,339903
51,1,1139,1.30033057855542,103.857160806659,232791
51,1,1229,1.30337552638813,103.85963089198265,191179
51,1,1329,1.30495670239172,103.86363028484124,353898
51,1,1339,1.30774601733202,103.8642627465441,78513
51,1,4168,1.29208221483052,103.85125994680256,219180
51,1,4249,1.29043039362749,103.850262165082,196120
51,1,5029,1.28712283362119,103.84819780822524,209119
51,1,5131,1.284073056,103.8453381,252633
51,1,6141,1.28963300933974,103.83381241921823,56835
51,1,6151,1.28870976841461,103.83737276969174,110052
51,1,6161,1.28901705678419,103.83994286096711,111794
51,1,6171,1.286101944,103.8425356,240814
51,1,10221,1.29032906602668,103.83111793441608,43537
51,1,10231,1.29041850946952,103.8278810014952,151081
51,1,10241,1.2906166672167,103.82362326803133,94627
51,1,10261,1.29090335842692,103.82047232884216,54641
51,1,10271,1.29115999997607,103.81757666701353,75357
51,1,10281,1.29153833298318,103.81445166697796,130127
51,1,10291,1.29215855273858,103.81065866068086,369110
51,1,11029,1.29013472201419,103.80202111098816,298149
51,1,11039,1.29245762862665,103.79998683928974,69551
51,1,11049,1.2954609366563,103.79952549937242,85892
51,1,11059,1.29882892782979,103.80097389222824,166245
51,1,11131,1.2928849988829,103.8070669441734,71695
51,1,11141,1.29463705145492,103.80582510668432,392129
51,1,11151,1.29863585845076,103.80247592925552,136242
51,1,11519,1.28665742231261,103.80334129425304,418734
51,1,15049,1.274590541032,103.80216344738956,203655
51,1,15059,1.27686194443878,103.80270111113056,166038
51,1,15141,1.27275860463579,103.80095947823813,51058
51,1,15151,1.27389192906939,103.7982220898242,99264
51,1,15161,1.27443806198132,103.79666055940478,102175
51,1,15191,1.27581227029734,103.7926357125798,180614
51,1,15201,1.27680819120105,103.78970861437152,16583
51,1,15221,1.27949923466491,103.78548955401584,118630
51,1,16011,1.28277766355314,103.78186930413445,265559
51,1,16021,1.28625793147796,103.779810276938,16253
51,1,16031,1.28800629048399,103.77846479413628,95558
51,1,16041,1.2893086506189,103.77660095143266,78490
51,1,16051,1.29014861601908,103.77426036615236,28096
51,1,16061,1.29046257201356,103.77356171611028,115400
51,1,16071,1.29129940835907,103.77117221155989,29974
51,1,16081,1.29195777797363,103.76866138900289,91167
51,1,16201,1.28130063164133,103.78410758834184,24142
51,1,17011,1.29386900823232,103.76688187253777,36331
51,1,17021,1.29673702633957,103.76691201794644,96856
51,1,17031,1.30172305827699,103.76567633935802,93011
51,1,17041,1.3042101570614,103.76455953939508,677330
51,1,17061,1.30775834752765,103.76180505768346,254636
51,1,17071,1.30891781912545,103.76044433406533,96888
51,1,17381,1.29907638900012,103.76686444402534,35180
51,1,18019,1.28091055556275,103.80252305556164,112240
51,1,20131,1.3155936163792,103.7518511517015,52396
51,1,20141,1.31771999750607,103.7487710528033,28178
51,1,20189,1.32030501410074,103.74727299945997,91662
51,1,20199,1.31908111097886,103.74819972197396,126695
51,1,20261,1.3215997308483,103.74546423225031,79093
51,1,20271,1.32527553308365,103.74550887325395,154913
51,1,20281,1.31234219524906,103.75484214400764,95889
51,1,20291,1.31095062259154,103.75771430804498,138563
51,1,28009,1.33235,103.740664,1342739
51,1,28211,1.33418677275445,103.74070680700304,1266835
51,1,28221,1.32761805004,103.74494173101616,26371
51,1,28231,1.32986201071411,103.74248183726264,32759
51,1,28241,1.33175858461326,103.73957485927777,86469
51,1,28439,1.33451434015094,103.7385749816785,157768
51,1,62231,1.34771728070981,103.89029313192805,25484
51,1,62241,1.34503285502097,103.89113604973043,47439
51,1,63069,1.36637999879956,103.89194715850095,124951
51,1,63071,1.3597807263938,103.89332464938752,139172
51,1,63081,1.3568307844677,103.89260949897675,62942
51,1,63091,1.35385498086943,103.89147049226344,135742
51,1,63101,1.35110728949265,103.8903098431232,177330
51,1,63249,1.36395805601148,103.89261277802149,490447
51,1,64009,1.37060695394614,103.89266808874676,2523936
51,1,64019,1.368308353364,103.89393838248247,223032
51,1,71051,1.34151105876514,103.89189250385124,39827
51,1,71061,1.33901443022109,103.89506854137488,57071
51,1,71071,1.33638181561906,103.89785574766542,221584
51,1,71081,1.33375855817569,103.9005998503616,215730
51,1,71091,1.33073374785934,103.90373154551284,491151
51,1,72019,1.32884628389091,103.90546507501656,375275
51,1,80029,1.3094187398083,103.86753497349068,69672
51,1,80039,1.30992336177794,103.87144344651485,51272
51,1,80049,1.31077707819718,103.87363663982292,417694
51,1,80069,1.31214703288286,103.87715016317216,610300
51,1,80089,1.312658,103.880111,543083
51,1,81029,1.313616389,103.8849306,264093
51,1,81049,1.314075556,103.8873525,222095
51,1,81069,1.314729,103.89069,141165
51,1,82029,1.31569833821527,103.89559528546464,621423
51,1,82049,1.31634170548514,103.89891621295058,701387
51,1,82069,1.31709537499354,103.90295147896968,391928
51,1,82109,1.3151892235607,103.8933177448138,193675
51,1,83109,1.32135678897249,103.90537221650077,372529
51,1,83119,1.32306974700238,103.90560762847844,263997
51,2,1012,1.29684825487647,103.85253591654006,207051
51,2,1113,1.30117297541547,103.8561140106393,487263
51,2,1121,1.30393809691048,103.85867999243207,260418
51,2,1211,1.30551803523268,103.8605449516032,324943
51,2,1311,1.3070916463394,103.86219695240972,556257
51,2,4142,1.2930982644668,103.84965994500728,190781
51,2,4222,1.28898962180798,103.84708976365567,610941
51,2,5023,1.28692928357498,103.84540375642476,140620
51,2,6149,1.28984045728104,103.83411526676927,68618
51,2,6159,1.28909385421188,103.8368794036018,98496
51,2,6169,1.28937078931125,103.83998944937588,127118
51,2,6189,1.28779136477868,103.8432942808956,41333
51,2,10229,1.29052137840164,103.83178189529583,31712
51,2,10239,1.29060688839488,103.82865297447871,174318
51,2,10249,1.29088138899671,103.82407777797806,90221
51,2,10269,1.29125331927458,103.82057583280772,30556
51,2,10279,1.29151373164978,103.81757660887745,59104
51,2,10289,1.2918699745378,103.81440639448375,55711
51,2,10299,1.29233498466278,103.81146486767658,485533
51,2,11021,1.28941805603102,103.80228694398484,251933
51,2,11031,1.29119666696879,103.80045500000118,65298
51,2,11041,1.29624499998226,103.79952333299494,80387
51,2,11051,1.29872166703909,103.8002979755481,110966
51,2,11139,1.2931986108138,103.80744694841285,90723
51,2,11149,1.29506407111991,103.80596280094792,337046
51,2,11159,1.29800440816386,103.8036265685558,262243
51,2,11511,1.2859468736223,103.80251884462383,338730
51,2,15041,1.274632,103.801892,315286
51,2,15051,1.276978,103.8023815,195878
51,2,15149,1.27341871854745,103.80055546758588,66881
51,2,15159,1.27426303773784,103.79839350407596,105179
51,2,15169,1.27481499269165,103.79673994290197,128180
51,2,15199,1.27604240853686,103.79318399639808,94798
51,2,15209,1.27706561928684,103.79023432729964,49963
51,2,15219,1.27818114088895,103.7870103120688,41591
51,2,15229,1.27937638961898,103.78572727156028,106038
51,2,16019,1.28278078585184,103.78217614858188,326535
51,2,16029,1.28608472200879,103.78022138902948,16470
51,2,16039,1.28799020188116,103.77872029260048,91703
51,2,16049,1.28910696351866,103.77738952047318,87221
51,2,16059,1.28967266173408,103.77594136139504,32433
51,2,16069,1.290648611,103.7736967,131139
51,2,16079,1.29138264862382,103.77129836184209,35383
51,2,16089,1.29201138346787,103.7690842071612,99986
51,2,16209,1.28159092769912,103.78400650244838,22162
51,2,17019,1.2937974792702,103.76705176995324,46869
51,2,17029,1.29694570097768,103.76710295331488,84795
51,2,17039,1.3015316464856,103.76606427132045,79010
51,2,17049,1.30470638200942,103.76459821893782,486021
51,2,17069,1.3077663717505,103.76214066046376,226247
51,2,17079,1.30968304242083,103.75999360222924,103835
51,2,17389,1.29908138901268,103.7670019440224,39197
51,2,18011,1.28087089714667,103.8021033300325,80362
51,2,20139,1.31584166892255,103.75204376675156,67712
51,2,20149,1.31795969674094,103.74897266925451,45279
51,2,20181,1.32048478912567,103.74745845796298,52198
51,2,20191,1.31924166701026,103.74845638901051,57648
51,2,20269,1.32151780618055,103.74580944947768,61883
51,2,20289,1.31248801817062,103.75503415636196,35026
51,2,20299,1.3109280417106,103.7585754404408,201519
51,2,28009,1.33235,103.740664,1342739
51,2,28229,1.32536675242565,103.74593185918442,101118
51,2,28239,1.330029,103.742845,94443
51,2,28249,1.332605,103.739045,208532
51,2,28301,1.33473899929823,103.74030301599493,606438
51,2,28431,1.33449626498358,103.73881557585636,208637
51,2,62239,1.34763066655635,103.88998897946436,52984
51,2,62249,1.34421563693504,103.89102556910234,20902
51,2,63061,1.36623834226067,103.89129134480063,115271
51,2,63079,1.35978917315442,103.89296017669749,181911
51,2,63089,1.35653228525134,103.89213497244268,101824
51,2,63099,1.35357948490597,103.89097410968796,363164
51,2,63109,1.35081444397072,103.88984416702768,207341
51,2,63241,1.36409785233957,103.89213557756084,487791
51,2,64009,1.37060695394614,103.89266808874676,2523936
51,2,64011,1.36756333302324,103.8927594439902,88799
51,2,71059,1.34065465828861,103.89195372882892,39703
51,2,71069,1.3385251356058,103.89512258677937,56753
51,2,71079,1.33554558497215,103.8982531208296,217649
51,2,71089,1.33291479894363,103.90097214917816,213563
51,2,71099,1.33022638900189,103.9038336109893,436884
51,2,72011,1.32816499999482,103.90548361097667,377649
51,2,80011,1.30972720802554,103.86737828692956,157659
51,2,80031,1.31107705658993,103.8713149052975,511529
51,2,80051,1.31251499997324,103.87326194447364,465332
51,2,80071,1.31380009198455,103.8765539400638,490700
51,2,80091,1.31489775184137,103.88095141640784,417590
51,2,81011,1.31532318660502,103.88335173265862,259780
51,2,81031,1.31580283030533,103.88604854571838,246907
51,2,81051,1.31662343087312,103.89033436777706,125133
51,2,82011,1.31736957951855,103.89480000904068,386234
51,2,82032,1.31776416388008,103.89719868894,400815
51,2,82061,1.31876162629115,103.9022689641617,805791
51,2,83101,1.32066709057479,103.90489836683336,737596
51,2,83111,1.32346854012914,103.90527311322876,188613
513,1,3129,1.27807003532092,103.84956718123824,433810
513,1,3218,1.2740788888387,103.84687388890411,140710
513,1,3529,1.27939957419063,103.85278769921705,79096
513,1,3539,1.2775330547661,103.85561610012866,18090
513,1,75039,1.3506577199911,103.92956819494434,93190
513,1,75051,1.34503394154132,103.9400815317342,728813
513,1,75109,1.35115140327554,103.93102423699943,89613
513,1,75129,1.35563642049496,103.9393652171196,130348
513,1,75139,1.35563964372785,103.9361250375664,200238
513,1,75161,1.35324997143303,103.93456070784656,131937
513,1,75201,1.35078500992301,103.93353377368994,92696
513,1,75221,1.34567355960876,103.93595044893452,157387
513,1,75231,1.34707779444929,103.93265533979496,471420
513,1,75241,1.34844803009871,103.92980219657612,188965
513,2,3071,1.27990609626764,103.8494003042448,132098
513,2,3111,1.2778259536079,103.8481011719729,259561
513,2,3222,1.27397836925637,103.84489562922414,147329
513,2,3381,1.28162601329006,103.85306513725683,64692
513,2,3391,1.28037660340352,103.85498006767988,45768
513,2,75031,1.35080696753697,103.92946243284943,151841
513,2,75059,1.34471168546511,103.9402168928283,493873
513,2,75101,1.35109968413462,103.93150144928326,76690
513,2,75121,1.35593392058986,103.93903255460285,168438
513,2,75131,1.35594818346107,103.93709646027764,225798
513,2,75169,1.35327639994383,103.93440612457628,151525
513,2,75209,1.35145000000178,103.93361000002288,23740
513,2,75229,1.34499782605889,103.93676608938834,145421
513,2,75239,1.34675259898315,103.9325765583272,383772
513,2,75249,1.34791499671757,103.93017010145029,124773
52,1,12069,1.321433056,103.7710419,74893
52,1,12079,1.32383187575187,103.7726309437574,83621
52,1,12089,1.326261111,103.7757089,45151
52,1,12099,1.327838056,103.7767036,425596
52,1,12109,1.330819444,103.7780086,253032
52,1,17109,1.31552714122807,103.77218311911328,70678
52,1,17119,1.31728446989719,103.77193266319904,56286
52,1,17151,1.31169519353522,103.76960993525368,462264
52,1,17161,1.31240993603605,103.76685476875124,396246
52,1,17171,1.31497399268611,103.76502698264449,3102129
52,1,17181,1.31749570803723,103.7638854582427,73633
52,1,20101,1.31993714188512,103.76221926730372,277705
52,1,28009,1.33235,103.740664,1342739
52,1,28011,1.32425805601593,103.7591472219987,17233
52,1,28021,1.32615808379173,103.75545022241596,46195
52,1,28031,1.32790100001681,103.75101499996688,137880
52,1,28041,1.33008349967851,103.74828366332322,119006
52,1,28211,1.33418677275445,103.74070680700304,1266835
52,1,28319,1.33862623918679,103.74173313734524,119725
52,1,28449,1.33618166701348,103.73944500002972,130727
52,1,28639,1.34045649755771,103.74395996871245,284803
52,1,28649,1.33901303401774,103.7460343930108,318620
52,1,28659,1.33446189256828,103.74767782537164,334119
52,1,41169,1.33507722199373,103.82011297432192,11087
52,1,42089,1.34007090936874,103.77941451542826,185295
52,1,42149,1.33607426889198,103.7786231371068,50333
52,1,51079,1.34178289872759,103.83615392311768,139366
52,1,51119,1.34014305601694,103.83257583298696,10847
52,1,53009,1.35045541249544,103.84988083722293,1716947
52,1,53019,1.34600349626668,103.83871779531223,49965
52,1,53029,1.34939240848355,103.83729222566144,99121
52,1,53039,1.35144681735328,103.83591070615076,111600
52,1,53049,1.35362664583092,103.83422172361446,230481
52,1,53059,1.355471,103.8312231,322737
52,1,53069,1.35777159286274,103.82894351047116,73536
52,1,53221,1.34816840593896,103.8484543562104,145468
52,1,53239,1.351,103.847641,522910
52,1,53321,1.36135,103.8402947,76539
52,1,53331,1.363006,103.836624,59991
52,1,53341,1.36355638900203,103.83394166697737,144979
52,1,53351,1.36080972198475,103.8321175000126,75501
52,1,53361,1.35929833296604,103.83032083300758,125134
52,1,53371,1.35994333341045,103.84379568310376,200741
52,1,53381,1.35830432828214,103.84496212009292,630430
52,1,53391,1.35444291744538,103.84696320325271,102366
52,2,12061,1.32178500189496,103.7708733985914,156848
52,2,12071,1.32402249998323,103.77219388896604,76238
52,2,12081,1.326468056,103.77543,25148
52,2,12091,1.32918315486756,103.7771471166854,534335
52,2,12101,1.33243896358504,103.77768506316728,348037
52,2,17101,1.31487473157856,103.77179195235536,98090
52,2,17111,1.31779809827118,103.77124639148464,76164
52,2,17159,1.311975556,103.7698144,459605
52,2,17169,1.31284527799656,103.76679666702314,151285
52,2,17179,1.31528191560846,103.76536000516928,2052589
52,2,17189,1.31790502165515,103.76406408827933,181012
52,2,20109,1.32085220079341,103.76206999856429,355033
52,2,28009,1.33235,103.740664,1342739
52,2,28019,1.32492720506757,103.75894333173954,20782
52,2,28029,1.32688998200812,103.7543602766846,76613
52,2,28039,1.3280750000324,103.75140833297368,128092
